,id,colorDescription,portrait_url,squarishURL,Stock,isNew,currentPrice_2020-07-26,fullPrice,subtitle,title,date,url,currentPrice_2020-07-09,currentPrice_2020-07-15,currentPrice_2020-07-22,currentPrice_2020-07-11,currentPrice_2020-08-02,currentPrice_2020-07-20,currentPrice_2020-07-13,currentPrice_2020-07-12,currentPrice_2020-07-24,currentPrice_2020-07-25,currentPrice_2020-07-18,currentPrice_2020-07-16,currentPrice_2020-07-17,currentPrice_2020-08-08,currentPrice_2020-07-30,currentPrice_2020-07-21,currentPrice_2020-07-23,currentPrice_2020-07-10,currentPrice_2020-07-29,currentPrice_2020-07-19,currentPrice_2020-08-04,currentPrice_2020-07-14,currentPrice_2020-07-31,currentPrice_2020-07-07,currentPrice_2020-08-01,currentPrice_2020-08-05,currentPrice_2020-07-08,currentPrice_2020-07-28,currentPrice_2020-08-07
79,f0436010-e9b5-39b1-9143-6e90fc6ec22d,Negro/Naranja total/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/e4af50c0-0cb7-4fb5-9b48-3dd02b4c1b6b/image.jpg",https://static.nike.com/a/images/t_default/3d255156-8c09-4cc6-8c94-2f469e2949bf/calzado-de-fútbol-para-cancha-cubierta-premier-2-sala-ic-W65Cbq.jpg,True,False,,1798,Calzado de fútbol para cancha cubierta,Nike Premier 2 Sala IC,2020-07-09,{countryLang}/t/calzado-de-fútbol-para-cancha-cubierta-premier-2-sala-ic-W65Cbq/AV3153-018,1618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,b76478c3-abd0-3397-9516-6bb8c5be8820,Carmesí láser/Rojo gimnasio/Blanco/Parrilla,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/3b434c15-6d30-49ae-9da9-437c9f3bccb0/image.jpg",https://static.nike.com/a/images/t_default/9b392f07-865c-40e5-ba5d-674be8e7b334/calzado-de-tenis-de-cancha-dura-court-air-zoom-vapor-10-knit-VMNZtd.jpg,True,False,,3598,Calzado de tenis de cancha dura para hombre,NikeCourt Air Zoom Vapor X Knit,2020-07-09,{countryLang}/t/calzado-de-tenis-de-cancha-dura-court-air-zoom-vapor-10-knit-VMNZtd/AR0496-600,2878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,f7d5e630-2ce1-3e52-b042-0aac7812313a,Gris oscuro/Negro/Mango brillante,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/hbmnx80luobdjpqppwna/calzado-de-fútbol-para-pasto-artificial-phantom-vision-elite-dynamic-fit-xVhnl8.jpg",https://static.nike.com/a/images/t_default/hbmnx80luobdjpqppwna/calzado-de-fútbol-para-pasto-artificial-phantom-vision-elite-dynamic-fit-xVhnl8.jpg,True,False,,5698,Calzado de fútbol para pasto artificial,Nike Phantom Vision Elite Dynamic Fit AG-PRO,2020-07-09,{countryLang}/t/calzado-de-fútbol-para-pasto-artificial-phantom-vision-elite-dynamic-fit-xVhnl8/AO3261-080,4558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,297339e9-e461-3277-974e-923b7f932086,Gris oscuro/Negro/Mango brillante,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/wrghnu9hgefuyto3vsbv/image.jpg",https://static.nike.com/a/images/t_default/mon3scoril7u3gs4w0fr/calzado-de-fútbol-para-terreno-firme-phantom-vision-pro-dynamic-fit-fg-Fqtdq0.jpg,True,False,,2998,Calzado de fútbol para terreno firme,Nike Phantom Vision Pro Dynamic Fit FG,2020-07-09,{countryLang}/t/calzado-de-fútbol-para-terreno-firme-phantom-vision-pro-dynamic-fit-fg-Fqtdq0/AO3266-080,2398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,121379e0-6853-3228-ba89-b69ef3fd72d1,Volt/Volt/Obsidiana,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/r6whye0dl6i0rwvybpa8/calzado-de-fútbol-en-cancha-cubierta-phantom-venom-academy-ic-2hCTmw.jpg",https://static.nike.com/a/images/t_default/r6whye0dl6i0rwvybpa8/calzado-de-fútbol-en-cancha-cubierta-phantom-venom-academy-ic-2hCTmw.jpg,True,False,,1699,Calzado de fútbol para cancha cubierta,Nike Phantom Venom Academy IC,2020-07-09,{countryLang}/t/calzado-de-fútbol-en-cancha-cubierta-phantom-venom-academy-ic-2hCTmw/AO0570-717,1358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,8bdf8109-5591-367d-95a2-910091123152,Negro/Volt/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/n2swyjtccvlkf1w4ihvp/image.jpg",https://static.nike.com/a/images/t_default/xsrjb5md7myzobm55pip/calzado-de-fútbol-premier-2-anti-clog-traction-sg-pro-para-terreno-blando-3zTbW0Jr.jpg,True,False,,2598,Calzado de fútbol para terreno blando,Nike Premier II Anti-Clog Traction SG-PRO,2020-07-09,{countryLang}/t/calzado-de-fútbol-premier-2-anti-clog-traction-sg-pro-para-terreno-blando-3zTbW0Jr/921397-017,2078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6309e524-92e5-35a0-b719-46001bce05c2,Negro/Blanco/Índigo Niebla,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/evleto9cjmtve3aoojee/calzado-de-running-zoom-mamba-5-40cH1V.jpg",https://static.nike.com/a/images/t_default/evleto9cjmtve3aoojee/calzado-de-running-zoom-mamba-5-40cH1V.jpg,True,False,,2398,Calzado de running,Nike Zoom Mamba 5,2020-07-09,{countryLang}/t/calzado-de-running-zoom-mamba-5-40cH1V/AJ1697-003,1918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1770f033-0922-36f9-b090-dd732c04a61b,Blanco/Negro/Oro universitario,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/m8g8tac8jm9dykhjdznw/calzado-react-element-55-se-jw3mgk.jpg",https://static.nike.com/a/images/t_default/m8g8tac8jm9dykhjdznw/calzado-react-element-55-se-jw3mgk.jpg,True,False,,2699,Calzado para hombre,Nike React Element 55 SE,2020-07-09,{countryLang}/t/calzado-react-element-55-se-jw3mgk/CI3831-100,2158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,7812ad49-99ce-3988-9210-b2b4c094e425,Oro universitario/Blanco/Negro/Rojo team,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/df7786d8-896f-4093-b6e9-cdaadd61def8/image.jpg",https://static.nike.com/a/images/t_default/b7711e14-e4b5-4c82-858b-121c810fd603/calzado-air-tailwind-79-SJm3Q1.jpg,True,False,,1899,Calzado,Nike Air Tailwind 79,2020-07-09,{countryLang}/t/calzado-air-tailwind-79-SJm3Q1/487754-701,1518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,4a9ad75a-90a4-3c2a-b245-a14850f41cb3,Bruma Lavanda/Bruma lila/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/oo8nfaxjvklmg4hzh8gh/image.jpg",https://static.nike.com/a/images/t_default/hfb1zag5igmgq42ktw5n/calzado-daybreak-sp-LmZ2sq.jpg,True,False,,3049,Calzado para hombre,Nike Daybreak SP,2020-07-09,{countryLang}/t/calzado-daybreak-sp-LmZ2sq/BV7725-500,2438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,36ca965b-bbe0-3814-9a72-990096efe1d7,Negro/Blanco/Rojo gimnasio,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/c7e80a6d-853c-4350-b12b-dded2b4d31ce/calzado-de-skateboarding-sb-portmore-19pBx4.jpg",https://static.nike.com/a/images/t_default/c7e80a6d-853c-4350-b12b-dded2b4d31ce/calzado-de-skateboarding-sb-portmore-19pBx4.jpg,True,False,,1499,Calzado de skateboarding unisex,Nike SB Portmore,2020-07-09,{countryLang}/t/calzado-de-skateboarding-sb-portmore-19pBx4/725027-060,1198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,14516751-ebe7-3595-877c-61555741e08d,Negro/Gris azulado/Gris azulado metálico,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/tkapendccglytf78b3b1/image.jpg",https://static.nike.com/a/images/t_default/iptcbox0rvqypjclad7v/calzado-de-fútbol-para-césped-deportivo-artificial-turf-mercurial-superfly-7-club-tf-j5T2kC.jpg,True,False,,1399,Calzado de fútbol para césped deportivo artificial (turf),Nike Mercurial Superfly 7 Club TF,2020-07-09,{countryLang}/t/calzado-de-fútbol-para-césped-deportivo-artificial-turf-mercurial-superfly-7-club-tf-j5T2kC/AT7980-001,1118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,53512f46-0b2c-33ae-92b3-276b64543325,Azul héroe/Volt/Obsidiana/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/cseawnka1dgk7hg2wzin/image.jpg",https://static.nike.com/a/images/t_default/wixktiz1v4jbucyjcolx/calzado-de-fútbol-profesional-para-terreno-blando-mercurial-superfly-7-elite-sg-pro-anti-clog-traction-W7fDcg.jpg,True,False,,5698,Calzado de fútbol para terreno blando,Nike Mercurial Superfly 7 Elite SG-PRO Anti-Clog Traction,2020-07-09,{countryLang}/t/calzado-de-fútbol-profesional-para-terreno-blando-mercurial-superfly-7-elite-sg-pro-anti-clog-traction-W7fDcg/AT7894-414,4558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7b4bab0c-4034-3998-a250-a4b2a1ac00ce,Blanco/Negro/Gris lobo/Multicolor,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/wohwkydff3olw7tmhnzp/image.jpg",https://static.nike.com/a/images/t_default/d74fwwhxijuiv7xcctqm/calzado-air-max-90-betrue-7p0dNl.jpg,True,False,,2599,Calzado,Nike Air Max 90 BETRUE,2020-07-09,{countryLang}/t/calzado-air-max-90-betrue-7p0dNl/CJ5482-100,2078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7dc2229a-0231-3071-8144-fd32d0ef0db0,Blanco/Carmesí brillante/Oro universitario/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/eybkwkfhup8oelqut1y0/image.jpg",https://static.nike.com/a/images/t_default/qm9rzuuu73ogdy4q9xmp/calzado-air-max-200-2000-world-stage-7HGW5r.jpg,True,False,,2299,Calzado para hombre,Nike Air Max 200 (2000 World Stage),2020-07-09,{countryLang}/t/calzado-air-max-200-2000-world-stage-7HGW5r/AQ2568-101,1838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,4242af72-1251-301f-8f57-3105c28423a8,Negro/Multicolor/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/725d8789-69a6-4b79-86d1-cf01407160d0/image.jpg",https://static.nike.com/a/images/t_default/1d5b5e3f-d826-4c44-875b-0841bd1f4e21/chancla-benassi-jdi-betrue-Jhl2Bt.jpg,True,False,,1299,Chancla,Nike Benassi JDI BETRUE,2020-07-09,{countryLang}/t/chancla-benassi-jdi-betrue-Jhl2Bt/CD2717-001,1038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,46629877-a46a-3ca7-9033-498cb454bc8e,Tinte Platino/Rojo reto/Blanco/Tinte Platino,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/xqqjadqeeayouv1zx6r6/image.jpg",https://static.nike.com/a/images/t_default/igyvjg3kw8wxlbdiim2t/calzado-shox-r4-neymar-jr-Jn8nrf.jpg,True,False,,3049,Calzado,Nike Shox R4 Neymar Jr.,2020-07-09,{countryLang}/t/calzado-shox-r4-neymar-jr-Jn8nrf/BV1387-002,2438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,59cb97b1-945d-3962-b988-2c5b15427a03,Azul vacío/Negro/Plata metalizado,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/am3n9nqyl9p7ucsbw7fp/image.jpg",https://static.nike.com/a/images/t_default/ifroaba5kxfz6opj3a3r/calzado-de-running-free-rn-flyknit-3-JXNKRs.jpg,True,False,,2598,Calzado de running para hombre,Nike Free RN Flyknit 3.0,2020-07-09,{countryLang}/t/calzado-de-running-free-rn-flyknit-3-JXNKRs/AQ5707-403,2078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,998a2507-75ca-3977-b0aa-f8fbd1744c18,Blanco/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/f68d0757-259a-4fee-a52c-1c556814f678/image.jpg",https://static.nike.com/a/images/t_default/d8d95aa6-89c6-4e25-9dc8-63ef6d8664a8/calzado-jordan-flight-origin-4-bkTvGNlX.jpg,True,False,,2399,Calzado para hombre,Jordan Flight Origin 4,2020-07-09,{countryLang}/t/calzado-jordan-flight-origin-4-bkTvGNlX/921196-100,1918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7bb330ef-5205-38e7-b636-1da703f21dbf,Vela/Tinte azul verdoso/Negro/Desierto mineral,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/hosmrnr0vgiwnezt0fjn/image.jpg",https://static.nike.com/a/images/t_default/tppoolnvoumhcd0ckacc/calzado-air-max-deluxe-se-9KH3LX.jpg,True,False,,3699,Calzado para hombre,Nike Air Max Deluxe SE,2020-07-09,{countryLang}/t/calzado-air-max-deluxe-se-9KH3LX/AO8284-100,2958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,97e4748a-c498-3a2c-b277-f67b613dd473,Azul marino universitario/Rojo habanero/Negro,"https://c.static-nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/t1zxe24yxwbucirfocum/calzado-air-vapormax-flyknit-utility-ERTB347o.jpg",https://c.static-nike.com/a/images/t_default/t1zxe24yxwbucirfocum/calzado-air-vapormax-flyknit-utility-ERTB347o.jpg,True,False,,3799,Calzado,Nike Air VaporMax Flyknit Utility,2020-07-09,{countryLang}/t/calzado-air-vapormax-flyknit-utility-ERTB347o/AH6834-406,3038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,32242792-898f-3b77-897e-a22e7fae5fab,Negro/Oro intenso metálico,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/jzhvjdzmlagrdhl2ffpb/calzado-de-fútbol-para-terreno-blando-mercurial-superfly-6-academy-sg-pro-0nTgDqzK.jpg",https://static.nike.com/a/images/t_default/jzhvjdzmlagrdhl2ffpb/calzado-de-fútbol-para-terreno-blando-mercurial-superfly-6-academy-sg-pro-0nTgDqzK.jpg,True,False,,1899,Calzado de fútbol para terreno blando,Nike Mercurial Superfly VI Academy SG-PRO,2020-07-09,{countryLang}/t/calzado-de-fútbol-para-terreno-blando-mercurial-superfly-6-academy-sg-pro-0nTgDqzK/AH7364-077,1518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,36a324f6-9571-3092-bd61-eb248ad9cd56,Gris azulado/Negro,"https://c.static-nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/kusvrtf9ulpa4djqwtnc/image.jpg",https://c.static-nike.com/a/images/t_default/nyq9b7cqrjkswt6zgzus/calzado-de-entrenamiento-y-para-el-gimnasio-air-max-alpha-trainer-9kmKVW.jpg,True,False,,1799,Calzado de entrenamiento y para el gimnasio para hombre,Nike Air Max Alpha Trainer,2020-07-09,{countryLang}/t/calzado-de-entrenamiento-y-para-el-gimnasio-air-max-alpha-trainer-9kmKVW/AA7060-020,1438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,7037a99f-c7ff-396c-ba39-9312ccb39797,Azul héroe/Obsidiana/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/xcstdbjweahu15q11oh1/image.jpg",https://static.nike.com/a/images/t_default/xm71grkgjggadgnj7lmu/calzado-de-fútbol-para-cancha-cubierta-mercurial-superfly-7-academy-ic-Ncc5f3.jpg,True,False,,1899,Calzado de fútbol para cancha cubierta,Nike Mercurial Superfly 7 Academy IC,2020-07-09,{countryLang}/t/calzado-de-fútbol-para-cancha-cubierta-mercurial-superfly-7-academy-ic-Ncc5f3/AT7975-414,1518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2fb4a488-d1db-37dc-a1e6-cb01ddc313ea,Negro/Negro/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/o0onvlpatqbp5vefndqo/image.jpg",https://c.static-nike.com/a/images/t_default/q26bzy5btvp9womadpqm/calzado-air-max-sequent-2-4VTnNmO9.jpg,True,False,,1999,Calzado para hombre,Nike Air Max Sequent 2,2020-07-09,{countryLang}/t/calzado-air-max-sequent-2-4VTnNmO9/852461-015,1598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1d4c8b77-ac66-359a-bde2-1d36fa32a87f,Mango brillante/Naranja pulso/Antracita/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/sfnnloaccktmbzab8hg2/image.jpg",https://static.nike.com/a/images/t_default/r1qfmhdzlvqgt8tmtytb/calzado-de-fútbol-para-terreno-blando-phantomvnm-academy-sg-pro-anti-clog-traction-hsTfHw.jpg,True,False,,1698,Calzado de fútbol para terreno blando,Nike PhantomVNM Academy SG-Pro Anti-Clog Traction,2020-07-09,{countryLang}/t/calzado-de-fútbol-para-terreno-blando-phantomvnm-academy-sg-pro-anti-clog-traction-hsTfHw/BQ9140-810,1528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,30971790-3431-3aeb-991e-49ec3bf613a9,Volt/Volt/Obsidiana,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/gtqtj19qxvqaik5td7mv/image.jpg",https://static.nike.com/a/images/t_default/pves9183vowuja556jgg/calzado-de-fútbol-para-césped-deportivo-artificial-zoom-phantom-venom-pro-tf-qDcRqf.jpg,True,False,,2298,Calzado de fútbol para terreno artificial,Nike Zoom Phantom Venom Pro TF,2020-07-09,{countryLang}/t/calzado-de-fútbol-para-césped-deportivo-artificial-zoom-phantom-venom-pro-tf-qDcRqf/BQ7497-717,1838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,ee14b4e2-6828-3216-8b44-d9aba5d2a18f,Azul héroe/Obsidiana/Blanco,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/upftl9cpflncf7s8pxan/calzado-de-fútbol-para-terreno-blando-mercurial-superfly-7-academy-sg-pro-anti-clog-traction-HqrB9N.jpg",https://static.nike.com/a/images/t_default/upftl9cpflncf7s8pxan/calzado-de-fútbol-para-terreno-blando-mercurial-superfly-7-academy-sg-pro-anti-clog-traction-HqrB9N.jpg,True,False,,1898,Calzado de fútbol para terreno blando,Nike Mercurial Superfly 7 Academy SG-PRO Anti-Clog Traction,2020-07-09,{countryLang}/t/calzado-de-fútbol-para-terreno-blando-mercurial-superfly-7-academy-sg-pro-anti-clog-traction-HqrB9N/BQ9141-414,1518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,57c95a96-16bd-3bb4-af0f-b489770f8f51,Volt/Voltio ligero/Blanco,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/zhanc0jfvljvbbt3agkl/calzado-de-fútbol-phantom-vision-elite-dynamic-fit-anti-clog-sg-pro-0r540q.jpg",https://static.nike.com/a/images/t_default/zhanc0jfvljvbbt3agkl/calzado-de-fútbol-phantom-vision-elite-dynamic-fit-anti-clog-sg-pro-0r540q.jpg,True,False,,5698,Calzado de fútbol SG-PRO,Nike Phantom Vision Elite Dynamic Fit Anti-Clog SG-PRO,2020-07-09,{countryLang}/t/calzado-de-fútbol-phantom-vision-elite-dynamic-fit-anti-clog-sg-pro-0r540q/AO3264-717,4558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,b1d5abfa-3708-3e42-900d-46b83342a8ec,Volt/Volt/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/gbuknkuhjypozve20ndi/image.jpg",https://static.nike.com/a/images/t_default/twjqm3lko5am3jdfeyna/calzado-de-fútbol-para-cancha-cubierta-phantom-vision-academy-dynamic-fit-ic-6pbMGz.jpg,True,False,,1898,Calzado de fútbol para cancha cubierta,Nike Phantom Vision Academy Dynamic Fit IC,2020-07-09,{countryLang}/t/calzado-de-fútbol-para-cancha-cubierta-phantom-vision-academy-dynamic-fit-ic-6pbMGz/AO3267-717,1518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,767da377-2a2d-3713-b437-10dbbc092de5,Obsidiana/Blanco,"https://c.static-nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/f6d6tuzbjm5uktwwieiw/calzado-classic-cortez-nylon-ZwTAwNno.jpg",https://c.static-nike.com/a/images/t_default/f6d6tuzbjm5uktwwieiw/calzado-classic-cortez-nylon-ZwTAwNno.jpg,True,False,,1549,Calzado unisex,Nike Classic Cortez Nylon,2020-07-09,{countryLang}/t/calzado-classic-cortez-nylon-ZwTAwNno/807472-410,1238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,b290626a-e1c7-34c1-9dfd-ed3004ae98c7,Negro/Negro,"https://c.static-nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/v9hvehsmuwxfpppzxqng/image.jpg",https://c.static-nike.com/a/images/t_default/cvv06mxjwpen6aa5ptwl/calzado-viale-dj3vXs.jpg,True,False,,1399,Calzado para hombre,Nike Viale,2020-07-09,{countryLang}/t/calzado-viale-dj3vXs/AA2181-005,1118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,ccd7eade-3b3d-3c18-b80e-27ddaa40d2b2,Tinte Platino/Blanco/Volt/Platino puro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/gsccrws8cwxikpvansfd/image.jpg",https://static.nike.com/a/images/t_default/dz5ip1trwo1innptjzbr/calzado-de-running-free-rn-5-pZRQ3X.jpg,True,False,,2098,Calzado de running para hombre,Nike Free RN 5.0,2020-07-15,{countryLang}/t/calzado-de-running-free-rn-5-pZRQ3X/AQ1289-002,,1678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,6aa62d44-f5f0-387f-96d7-5122133c8ec5,Negro/Arena desierto/Morado voltaje/Plata,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ibu0jscq2qrney5pki2y/image.jpg",https://static.nike.com/a/images/t_default/gr99yv8vjycrx8h49hnp/calzado-de-running-air-zoom-pegasus-36-shield-16p46v.jpg,True,False,,2598,Calzado de running para hombre,Nike Air Zoom Pegasus 36 Shield,2020-08-02,{countryLang}/t/calzado-de-running-air-zoom-pegasus-36-shield-16p46v/AQ8005-002,,,,,2078.0,,,,,,,,,,,,,,,,,,,,,,,,
70,2e48d5ec-6f0e-38cb-b007-60e5d9ba6dc0,Carmesí láser/Negro/Plata metalizado,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/a098a71d-0cbe-4ce3-a2c8-88b40518f53a/image.jpg",https://static.nike.com/a/images/t_default/7a2b425d-014e-43ce-b500-f5b0f25fab13/calzado-de-fútbol-para-terreno-firme-phantom-2-vision-pro-dynamic-fit-fg-h8cC3k.jpg,True,False,,2998,Calzado de fútbol para terreno firme,Nike Phantom Vision 2 Pro Dynamic Fit FG,2020-07-13,{countryLang}/t/calzado-de-fútbol-para-terreno-firme-phantom-2-vision-pro-dynamic-fit-fg-h8cC3k/CD4162-606,,,,,,,2398.0,,,,,,,,,,,,,,,,,,,,,,
87,d39c93a8-5a70-3ced-b3dc-22daf7b31e45,Blanco/Negro/Carmesí láser,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/2d88612c-f835-47ec-9062-043828377574/image.jpg",https://static.nike.com/a/images/t_default/6dedef2e-cfe9-4b06-8a18-57fd310af098/calzado-de-fútbol-para-múltiples-superficies-mercurial-superfly-7-academy-mg-7sKx8p.jpg,True,False,,1998,Calzado de fútbol para múltiples superficies,Nike Mercurial Superfly 7 Academy MG,2020-07-13,{countryLang}/t/calzado-de-fútbol-para-múltiples-superficies-mercurial-superfly-7-academy-mg-7sKx8p/AT7946-160,,,,,,,1598.0,,,,,,,,,,,,,,,,,,,,,,
34,de73e2c3-a243-35c5-bea5-91239fa3cbd3,Negro/Gris trueno/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/qur1hldrj1bdvnbuhtif/image.jpg",https://static.nike.com/a/images/t_default/rwp9jtysghjqcpr2zcmt/calzado-de-running-air-zoom-pegasus-36-flyease-1Fb6sV.jpg,True,False,,2348,Calzado de running para hombre,Nike Air Zoom Pegasus 36 FlyEase,2020-07-24,{countryLang}/t/calzado-de-running-air-zoom-pegasus-36-flyease-1Fb6sV/BV0613-001,,,,,,,,,1878.0,,,,,,,,,,,,,,,,,,,,
45,3d741398-153b-3aa1-80c9-e70a520fad1a,Blanco/Ponche cálido,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/cof6mtcqsjchkzznbjdx/image.jpg",https://static.nike.com/a/images/t_default/ahn3yf2exkxueilsapqp/calzado-de-golf-air-zoom-victory-tour-2sllhh.jpg,True,False,,3430,Calzado de golf para hombre,Nike Air Zoom Victory Tour,2020-08-08,{countryLang}/t/calzado-de-golf-air-zoom-victory-tour-2sllhh/AQ1479-102,,,,,,,,,,,,,,2738.0,,,,,,,,,,,,,,,
11,930aeb1e-0120-3c8c-9dfa-b2bdae261d41,Negro/Tostado vachetta/Marrón medio goma/Blanco metálico,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/mu07l4ck2mn6hdyuqcch/calzado-de-golf-janoski-g-tour-7lHkQs.jpg",https://static.nike.com/a/images/t_default/mu07l4ck2mn6hdyuqcch/calzado-de-golf-janoski-g-tour-7lHkQs.jpg,True,False,,3198,Calzado de golf para hombre,Nike Janoski G Tour,2020-07-07,{countryLang}/t/calzado-de-golf-janoski-g-tour-7lHkQs/BV8070-001,,,,,,,,,,,,,,,,,,,,,,,,2558.0,,,,,
0,33abff81-e6c9-3faf-b019-3ba26762a07a,Negro/Negro/Negro,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/wkuoh2ngrpbvj0s2aljg/calzado-air-max-tailwind-4-JK03lR.jpg",https://static.nike.com/a/images/t_default/wkuoh2ngrpbvj0s2aljg/calzado-air-max-tailwind-4-JK03lR.jpg,True,False,,3099,Calzado para hombre,Nike Air Max Tailwind IV33,2020-08-01,{countryLang}/t/calzado-air-max-tailwind-4-JK03lR/AQ2567-005,,,,,,,,,,,,,,,,,,,,,,,,,2478.0,,,,
0,33abff81-e6c9-3faf-b019-3ba26762a07a,Negro/Negro/Negro,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/wkuoh2ngrpbvj0s2aljg/calzado-air-max-tailwind-4-JK03lR.jpg",https://static.nike.com/a/images/t_default/wkuoh2ngrpbvj0s2aljg/calzado-air-max-tailwind-4-JK03lR.jpg,True,False,,3099,Calzado para hombre,Nike Air Max Tailwind IV ,2020-08-05,{countryLang}/t/calzado-air-max-tailwind-4-JK03lR/AQ2567-005,,,,,,,,,,,,,,,,,,,,,,,,,,2478.0,,,
